,RA_2,DEC_2,source_id
131,8.856070833333334,48.86067222222222,391331139110910848
132,8.871649999999997,48.860925,391331169171524224
133,8.875429166666667,48.865044444444436,391331169171529728
134,8.879004166666668,48.86481666666667,391331173470648832
135,8.868395833333334,48.858569444444456,391331173470651776
136,8.871975,48.87000277777778,391331203531273856
137,8.866700000000002,48.87656666666667,391331207830383744
138,8.875170833333335,48.879847222222224,391331207830818048
139,8.830175,48.87403333333334,391331340970232192
140,8.820125,48.86994722222222,391331345267327104
141,8.788450000000001,48.87738333333333,391331375329975040
142,8.799579166666668,48.87766111111111,391331375329976064
143,8.792320833333335,48.876394444444436,391331379625567744
144,8.799079166666667,48.870911111111106,391331379625575424
145,8.788333333333334,48.879630555555565,391331379629071232
146,8.800708333333334,48.873775,391331379629073408
147,8.7981875,48.885475,391331409689724288
148,8.802516666666666,48.8866,391331409689726464
149,8.805333333333332,48.88810833333334,391331409689729280
150,8.796429166666666,48.89258333333333,391331409689734656
151,8.825645833333333,48.88623333333333,391331444049464192
152,8.840683333333333,48.894836111111104,391331478409214848
153,8.823916666666667,48.90353611111111,391331478409230592
154,8.83605,48.89450555555555,391331482708283776
155,8.812812500000003,48.890444444444434,391331512768947712
156,8.8104,48.89545833333333,391331512768955008
157,8.811295833333334,48.899219444444434,391331512768961536
158,8.791529166666669,48.89944722222222,391331512768961664
159,8.812545833333337,48.903422222222225,391331551425751680
160,8.968175,48.83765,391331581488360832
161,8.975975,48.830005555555566,391331581490038784
162,8.968687500000003,48.833988888888896,391331581490042368
163,8.977391666666666,48.83474722222223,391331581490042752
164,10.4082625,48.61259722222222,390618067162403200
165,10.414425,48.62227222222222,390618101522153984
166,8.962683333333333,48.85117500000001,391331620147258112
167,8.957554166666668,48.84380833333334,391331650207843456
168,8.949383333333335,48.846425,391331650207846272
169,8.952929166666667,48.845686111111114,391331654506997632
170,8.947858333333334,48.86418611111111,391331684567604480
171,8.950829166666667,48.86000555555556,391331688866731776
172,10.4051125,48.61133055555555,390618273320831232
173,10.387770833333333,48.62879166666666,390618277618782464
174,10.400266666666667,48.62741666666667,390618311978521344
175,10.400391666666666,48.62654722222222,390618311978521600
176,10.4043625,48.624536111111105,390618311978522112
177,10.376108333333336,48.63083333333334,390618342040332416
178,10.371029166666666,48.635686111111106,390618346338257536
179,10.382320833333333,48.632280555555546,390618376400072448
180,10.377095833333334,48.646797222222226,390618376400089728
181,10.369933333333334,48.65089444444444,390618380697993344
182,10.3833875,48.63523888888889,390618380697996544
183,8.975158333333333,48.861963888888894,391331718927340288
184,8.963129166666667,48.861577777777775,391331723226470272
185,8.975258333333334,48.86439722222222,391331723228048128
186,8.967666666666668,48.87225833333334,391331753287091200
187,8.979125000000002,48.876841666666664,391331753287097856
188,8.976525,48.879180555555564,391331753287101184
189,8.981491666666667,48.867455555555566,391331757586206848
190,8.956575,48.86476666666667,391331787646820608
191,8.959812500000002,48.868158333333334,391331787646824192
192,8.9458625,48.8748,391331787646833280
193,10.410591666666667,48.63234166666667,390618410759810944
194,10.393520833333334,48.64250833333333,390618415057733760
195,10.407508333333332,48.654177777777775,390618449417470208
196,10.389541666666666,48.644725,390618479479302016
197,10.376745833333333,48.651730555555545,390618479479311744
198,10.3780625,48.669436111111104,390618513839079040
199,10.376516666666667,48.66764166666666,390618518136943360
200,8.956445833333332,48.876930555555546,391331791945939584
201,8.958454166666668,48.88499444444446,391331822006585088
202,8.926391666666667,48.860172222222225,391331856366290944
203,8.92355,48.88143333333333,391331890726057344
204,8.923475000000002,48.872277777777775,391331895021664256
205,10.419308333333333,48.65595833333333,390618616918272128
206,8.925433333333334,48.87191388888889,391331895025154816
207,8.9097875,48.8729861111111,391331925085783168
208,8.893650000000003,48.884225,391331925085799296
209,8.892312500000003,48.894977777777775,391331959445553408
210,8.918854166666668,48.895413888888896,391331993805292416
211,8.9423875,48.89383333333333,391332028165028608
212,8.920150000000003,48.90624722222222,391332028165050112
213,8.926216666666667,48.906475,391332028165051008
214,8.941379166666668,48.898936111111105,391332032464101632
215,8.9111,48.90014166666666,391332062524779392
216,8.915516666666667,48.88760277777778,391332066823842304
217,10.413333333333332,48.65995555555556,390618823076708480
218,10.419645833333334,48.66504166666667,390618823076715136
219,10.408679166666667,48.671975,390618827371382784
220,10.410708333333334,48.67154166666666,390618827374589056
221,8.9721625,48.88774444444446,391332131244234624
222,8.976104166666667,48.88149166666667,391332135543323008
223,8.947275000000003,48.896725,391332199963725440
224,8.964575,48.900963888888896,391332238622732928
225,8.9795,48.917638888888895,391332272982266112
226,10.406479166666664,48.67815555555556,390618857436472832
227,10.408004166666666,48.679863888888896,390618857436474624
228,10.407241666666666,48.681730555555546,390618861734325248
229,10.420566666666668,48.67520555555554,390618861735258880
230,10.394279166666664,48.67518333333333,390618891796205440
231,10.379020833333334,48.68883611111111,390618896094061440
232,10.381466666666666,48.68748888888889,390618896094061696
233,10.377425,48.69321944444444,390618930453798784
234,10.3894,48.69573888888888,390618930454734720
235,8.9639,48.91895,391332341701742080
236,8.972999999999999,48.91726111111111,391332341701742592
237,8.967054166666667,48.915225,391332341701743104
238,8.923245833333333,48.912738888888896,391332410421218688
239,8.941170833333334,48.9139,391332440481922816
240,8.941366666666667,48.920586111111106,391332440481934720
241,8.9349625,48.92198333333333,391332440481936896
242,8.925716666666668,48.92553611111111,391332440481942144
243,8.932775000000003,48.92731111111111,391332440481945344
244,8.928958333333334,48.929336111111105,391332440481948928
245,10.409220833333334,48.69293055555554,390618960515710080
246,10.4059,48.70287500000001,390618994875461888
247,10.415391666666666,48.709961111111106,390618999173273088
248,10.402670833333334,48.70819444444446,390619063594945664
249,10.405029166666667,48.71308611111112,390619063594951168
250,10.385716666666667,48.725575,390619067892746240
251,8.902495833333333,48.925647222222224,391332479138700672
252,8.921070833333333,48.92180833333333,391332479140694144
253,8.9439375,48.92714444444446,391332543561158656
254,8.938970833333334,48.93563055555556,391332543561174784
255,8.930004166666668,48.94157499999999,391332543561185792
256,8.936025,48.9369,391332547858183424
257,8.949433333333333,48.94017777777778,391332577920925056
258,8.947066666666668,48.94210555555554,391332577920925184
259,8.924908333333336,48.936411111111106,391332616579644544
260,8.884570833333337,48.87582777777778,391332681000031744
261,8.887458333333333,48.887147222222225,391332685299131648
262,8.873320833333334,48.90704166666666,391332715359818496
263,8.870062500000003,48.90885555555555,391332715359821312
264,8.869804166666668,48.90635833333333,391332719658863616
265,8.860729166666667,48.89116111111111,391332749719530624
266,8.851833333333332,48.89655,391332749719537920
267,8.845325,48.899505555555564,391332749719543808
268,8.85505,48.903661111111106,391332749719551232
269,8.8594625,48.899625,391332754018602880
270,8.867550000000003,48.903605555555544,391332784079289472
271,8.864366666666667,48.912372222222224,391332784079303040
272,8.872862500000002,48.91338333333333,391332822738078208
273,8.8952375,48.919344444444434,391332852798792320
274,8.885070833333334,48.91951388888889,391332852798793600
275,8.888875,48.922588888888896,391332852798797952
276,8.860095833333334,48.918372222222224,391332891457553152
277,8.857966666666666,48.91900555555554,391332891459093376
278,8.866091666666666,48.932122222222226,391332921518290048
279,8.855829166666668,48.94105,391332925817284736
280,8.872720833333334,48.934872222222225,391332925818962816
281,8.832895833333334,48.90632222222222,391332955877985024
282,8.833616666666668,48.926975,391332990237756928
283,8.827516666666668,48.92661666666667,391332994536765184
284,8.837204166666668,48.92568888888889,391332994536765824
285,8.813341666666668,48.921163888888884,391333028896504576
286,8.80205,48.94026666666666,391333063256234368
287,8.831145833333334,48.94075833333333,391333097615974912
288,8.822958333333334,48.938819444444434,391333162036469888
289,8.898354166666667,48.93516944444444,391333230755941760
290,8.897825,48.936797222222225,391333269413059200
291,10.4160875,48.72599166666666,390620506703981952
292,10.396441666666668,48.730177777777776,390620545361495040
293,10.403208333333334,48.74031388888889,390620579721230976
294,10.400654166666666,48.74878055555556,390620678502711680
295,10.394654166666667,48.75278333333333,390620682800442496
296,8.770645833333335,48.83869722222222,391333780511616640
297,8.7598625,48.84585833333333,391333780511622912
298,8.754870833333333,48.84008888888889,391333780511626880
299,8.757120833333332,48.84581388888889,391333780514759808
300,8.7604,48.8450388888889,391333784807275264
301,8.756308333333333,48.848225,391333784808742656
302,8.758387500000001,48.841,391333784810767360
303,8.775679166666666,48.83084444444446,391333784810772736
304,8.779420833333333,48.844669444444456,391333814871360896
305,8.758920833333335,48.85344166666667,391333814871370240
306,8.776558333333334,48.84363333333334,391333819170506368
307,8.7397625,48.844522222222224,391333849231103872
308,8.747670833333334,48.85156666666667,391333853530238976
309,8.755812500000001,48.858519444444454,391333883590851072
310,8.736958333333334,48.86195833333333,391333883590856320
311,8.736904166666667,48.864961111111114,391333883590859264
312,8.767475000000001,48.85846388888889,391333917950589824
313,8.773883333333334,48.8616,391333917950594560
314,8.784225,48.872733333333336,391333952310346112
315,8.766570833333335,48.87244722222222,391333956607433344
316,8.784158333333334,48.86973611111111,391333956609451776
317,8.765075000000001,48.879327777777775,391333956609886208
318,8.754241666666667,48.87040277777778,391333990967168128
319,8.744870833333334,48.88049444444446,391333990969184384
320,8.7399875,48.87561944444445,391333990969185792
321,8.7550125,48.87646388888889,391333990969186432
322,8.756575,48.86418888888889,391333990969190400
323,8.759841666666668,48.881972222222224,391334021029835648
324,8.727108333333334,48.85738888888889,391334055389541760
325,8.7225,48.857319444444435,391334055389541888
326,8.727245833333333,48.859019444444456,391334055389543424
327,8.717666666666666,48.866211111111106,391334055389553280
328,8.728320833333333,48.86143333333334,391334059688666496
329,8.71385,48.87358333333334,391334089749300480
330,8.707875,48.871669444444436,391334124109036160
331,8.691854166666666,48.873655555555565,391334124109039232
332,8.703670833333334,48.87552222222222,391334124109041920
333,8.691104166666666,48.881083333333336,391334124109049600
334,10.356595833333332,48.63404722222222,390621296977835520
335,10.353466666666668,48.658719444444436,390621331337606272
336,10.348420833333334,48.66195,390621335635490176
337,10.345999999999998,48.65328611111111,390621335635491840
338,10.362758333333332,48.64670555555556,390621335635493504
339,10.319195833333334,48.65635277777778,390621369995228800
340,10.335283333333336,48.655572222222226,390621369995229440
341,10.334266666666668,48.65036666666666,390621369995230336
342,10.339429166666667,48.65889722222222,390621400057080960
343,10.325875000000002,48.66366944444446,390621400057088896
344,8.686966666666665,48.88403055555556,391334124109053184
345,8.689920833333334,48.87296666666667,391334128406107904
346,8.7048125,48.88213611111111,391334158468789376
347,8.698966666666665,48.883897222222224,391334158468791168
348,8.692620833333333,48.89251388888889,391334162765842816
349,8.701816666666666,48.884477777777775,391334162765847296
350,8.703695833333335,48.879380555555564,391334162765848064
351,8.734429166666667,48.883286111111104,391334192828529024
352,8.716220833333333,48.8926,391334192828542208
353,8.728320833333333,48.88673888888889,391334197125591040
354,10.333329166666667,48.66572222222222,390621400057091200
355,10.323908333333334,48.666152777777775,390621400057092224
356,10.331758333333333,48.67261388888889,390621400057101184
357,10.327725,48.665455555555546,390621404352925824
358,10.335516666666667,48.66895833333333,390621404352926336
359,10.357370833333334,48.660177777777776,390621434416822016
360,10.351270833333334,48.670225,390621434416836608
361,10.3579625,48.67264444444446,390621434416841088
362,10.352675,48.667122222222226,390621438714703872
363,10.3525,48.67661666666667,390621468776584320
364,8.7329,48.88320833333334,391334197125592832
365,8.729429166666666,48.87886666666667,391334197127614080
366,8.703391666666667,48.89318333333333,391334261548020480
367,8.68945,48.8991,391334261548030080
368,8.693095833333333,48.90472777777778,391334265847084928
369,8.702958333333333,48.89560555555556,391334265847087232
370,8.697775,48.89427222222222,391334265847530368
371,8.705625,48.913936111111106,391334300204795648
372,8.696850000000001,48.911161111111106,391334300206820736
373,8.708337499999999,48.910802777777775,391334300206822016
374,8.705104166666667,48.909327777777776,391334300207268608
375,10.326004166666667,48.686997222222224,390621503136337152
376,10.3372125,48.671847222222226,390621507430971520
377,10.341120833333337,48.676838888888895,390621507434178560
378,10.3313375,48.695238888888895,390621537496088832
379,10.316741666666664,48.657425,390621576153658624
380,10.305625,48.68066111111111,390621606215542400
381,10.30915,48.68133055555555,390621606215543296
382,10.2832875,48.68096388888889,390621640575281152
383,10.294104166666667,48.674147222222224,390621644873131392
384,10.29575,48.6826,390621674935021312
385,10.296158333333333,48.685980555555545,390621674935026688
386,8.7828125,48.87819444444445,391334330267475968
387,8.786020833333334,48.88363611111111,391334330267488512
388,8.783954166666666,48.89135555555556,391334364627232896
389,8.781241666666666,48.898475,391334364627243648
390,8.776233333333334,48.89849166666666,391334364627243776
391,8.775433333333334,48.89750833333333,391334364627243904
392,8.749175000000001,48.897022222222226,391334398986978304
393,8.757941666666667,48.889475,391334403284027008
394,8.762658333333334,48.9074,391334433346736128
395,8.753545833333334,48.91108333333333,391334433346741248
396,8.787912500000001,48.90070833333333,391334467706464384
397,8.790966666666668,48.90553333333333,391334467706472576
398,8.721708333333334,48.91344444444446,391334605145436672
399,10.281008333333334,48.69705555555554,390621674935043840
400,10.2831625,48.69627222222222,390621679230827008
401,10.315275,48.68394166666666,390621709294762368
402,10.314066666666667,48.683830555555545,390621713589390080
403,10.321000000000002,48.691288888888884,390621713592605184
404,10.315979166666667,48.696088888888895,390621743654520320
405,10.308191666666668,48.704325,390621743654531456
406,10.3056875,48.706852777777776,390621743654534528
407,10.291808333333334,48.70172222222222,390621782312079360
408,10.299804166666666,48.69889166666666,390621782312080000
409,8.772204166666667,48.90956388888889,391334467706479104
410,8.7779375,48.91093333333333,391334467706480128
411,8.772383333333334,48.91042777777778,391334472003504000
412,8.773529166666666,48.91952222222222,391334472007057792
413,8.771695833333334,48.92254444444443,391334506365251456
414,8.7771875,48.92250833333333,391334506365251712
415,8.759683333333333,48.92491666666666,391334536425980544
416,8.7604,48.918197222222226,391334540724990848
417,8.768704166666666,48.93253333333333,391334570785731456
418,8.751758333333333,48.93559166666666,391334570785735424
419,8.759991666666668,48.93684444444444,391334570785738880
420,8.756045833333333,48.934080555555546,391334575081189632
421,8.763366666666666,48.938955555555545,391334575084720128
422,10.297983333333333,48.69255,390621782312081152
423,10.287220833333334,48.71273055555557,390621812374019072
424,10.2905625,48.71666666666667,390621812374023552
425,10.285475,48.7207,390621812374029312
426,10.294645833333332,48.70928333333334,390621816669780992
427,10.296566666666667,48.71035000000001,390621816671816192
428,10.366908333333333,48.68465,390621846733718272
429,10.362766666666666,48.68653055555554,390621846733721344
430,10.3703875,48.68691666666666,390621846733721728
431,10.354375,48.69417222222222,390621846733735296
432,10.3542125,48.69517777777778,390621851028340608
433,10.3577625,48.69645833333333,390621851031959552
434,10.365845833333333,48.687225,390621851031959680
435,8.728674999999999,48.91660555555556,391334605145441792
436,8.726383333333333,48.908277777777776,391334609442447616
437,8.738379166666666,48.90605833333333,391334609442451200
438,8.723720833333333,48.90888055555556,391334609444468864
439,8.739741666666667,48.907441666666664,391334609444469760
440,8.730979166666666,48.91868333333333,391334639505184000
441,8.730795833333334,48.92963611111111,391334639505202560
442,8.725591666666666,48.92438888888889,391334643804200960
443,8.731720833333332,48.91671944444444,391334643805749504
444,8.712945833333333,48.91378333333334,391334673864913920
445,8.6968,48.9284,391334673864937856
446,8.698320833333334,48.927630555555545,391334678161914368
447,10.365641666666667,48.70686388888889,390621881093488896
448,10.337158333333333,48.71043055555556,390621915453231232
449,10.3328125,48.714375,390621915455692032
450,10.330883333333334,48.71376944444446,390621919751971200
451,10.344145833333334,48.70824166666666,390621954108739072
452,10.352758333333334,48.706194444444456,390621954110772096
453,10.376508333333334,48.710375000000006,390621988470510080
454,10.37185,48.720913888888894,390622022830246656
455,10.377225,48.72079444444446,390622022830246912
456,10.355058333333334,48.72562222222222,390622052892205696
457,10.3455875,48.72611666666667,390622052892206208
458,8.713604166666666,48.928738888888894,391334708224678400
459,8.717866666666666,48.93485,391334708224687360
460,8.702366666666666,48.943000000000005,391334708224702848
461,8.7080375,48.93686666666666,391334712523670272
462,8.705066666666665,48.93082777777778,391334712523672704
463,8.726183333333333,48.937847222222224,391334742587411584
464,8.726291666666668,48.93945833333333,391334746883408768
465,8.7287625,48.936855555555546,391334746883410176
466,8.737329166666665,48.936044444444434,391334746883411200
467,8.740370833333333,48.929813888888894,391334746883414656
468,8.737016666666667,48.94066944444444,391334776944175744
469,8.679154166666667,48.87844166666667,391334884320346880
470,8.684075,48.88301388888889,391334884322380032
471,8.672629166666667,48.88133333333333,391334884324048640
472,8.681758333333333,48.900480555555546,391334914383062784
473,10.3418375,48.73321944444446,390622052892219136
474,10.3554625,48.72138333333334,390622057189984128
475,10.3522625,48.719069444444436,390622057190389504
476,10.3559625,48.73329166666666,390622087251957376
477,10.351275,48.73864166666666,390622087251966848
478,10.339845833333337,48.74473055555556,390622087251975296
479,10.3571125,48.74181944444446,390622091547691904
480,10.349941666666668,48.735038888888894,390622091549718528
481,10.309058333333336,48.72434722222222,390622121611679872
482,8.681670833333332,48.89988333333334,391334918682114688
483,8.6766875,48.8973,391334918682114944
484,8.64025,48.897575,391334948742794496
485,8.65865,48.89060277777778,391334953042296832
486,8.642383333333333,48.91360555555556,391334983102558848
487,8.675920833333333,48.91121111111111,391335017462304000
488,8.688658333333333,48.919144444444434,391335051822045952
489,8.6794125,48.9216,391335051822049664
490,10.323641666666667,48.71714722222222,390622125909460608
491,10.319716666666668,48.73137777777778,390622155971428736
492,10.3129,48.7374,390622160267164416
493,10.327870833333334,48.72516666666667,390622160269196800
494,10.323741666666667,48.72123333333334,390622160269198080
495,10.290204166666667,48.73657222222222,390622194628930944
496,10.2905875,48.738894444444455,390622224690918912
497,10.328883333333334,48.74044166666667,390622259050660736
498,10.314916666666667,48.747475,390622263348405504
499,8.674316666666666,48.927094444444435,391335056121056128
500,8.661475,48.91519166666666,391335086181780864
501,8.654508333333332,48.92141388888889,391335086181789184
502,8.664925,48.916247222222225,391335086187083520
503,8.660904166666667,48.93173611111111,391335120541542656
504,8.654458333333332,48.93003333333333,391335124838504576
505,8.664,48.925794444444435,391335124840532608
506,8.619683333333333,48.90814444444445,391335154901242752
507,8.6325,48.913880555555544,391335154901252992
508,8.617149999999999,48.913419444444436,391335159198238464
509,10.316966666666668,48.75459722222222,390622293410420480
510,10.291325,48.75512777777778,390622327770160256
511,10.3016375,48.75568888888889,390622332067879040
512,10.295466666666666,48.768836111111106,390622362129922816
513,10.260020833333334,48.69073333333333,390622396489538688
514,10.253520833333333,48.69533055555554,390622396489549824
515,10.253925,48.696938888888894,390622400784143360
516,8.636033333333334,48.909386111111104,391335159198241664
517,8.631470833333333,48.915033333333334,391335189260991488
518,8.633345833333333,48.923980555555545,391335189261007232
519,8.6257375,48.9246,391335189261008000
520,8.636674999999999,48.92499444444446,391335189261008640
521,8.6373875,48.91768333333333,391335189263379584
522,8.638495833333334,48.91610277777777,391335193556479488
523,8.635604166666667,48.91673333333333,391335193560011008
524,8.613895833333332,48.92068888888889,391335227921298432
525,8.612291666666666,48.92569166666666,391335257980486016
526,10.253416666666668,48.697444444444436,390622400787369728
527,10.268641666666667,48.70614722222222,390622435147106944
528,10.239775,48.70054166666666,390622465209030144
529,10.246308333333333,48.70097777777778,390622465209031936
530,10.247391666666667,48.70055833333333,390622469503618816
531,10.242966666666666,48.7115,390622499568782848
532,10.2486125,48.71316666666666,390622499568785536
533,10.238241666666667,48.72388333333333,390622499568799360
534,10.238666666666663,48.72174166666667,390622503864540032
535,10.244029166666666,48.708069444444455,390622503866987136
536,10.269033333333333,48.7158388888889,390622533928527488
537,10.274500000000002,48.716627777777774,390622533928529024
538,10.2668625,48.71371111111112,390622538224283648
539,10.257958333333336,48.72496666666667,390622538226316672
540,10.267354166666667,48.714744444444456,390622538226319360
541,10.253854166666667,48.72661666666667,390622602648018816
542,10.239595833333333,48.734652777777775,390622606945789568
543,10.244266666666666,48.734536111111105,390622606945789952
544,10.257958333333336,48.73534166666667,390622637007773696
545,10.253095833333333,48.736738888888894,390622637007774080
546,10.2474125,48.740883333333336,390622641302279808
547,10.249729166666668,48.74050277777778,390622641305526784
548,10.257791666666666,48.73657222222222,390622641305528192
549,10.2090375,48.724630555555564,390622675665268480
550,8.638174999999999,48.93216111111111,391335292340235648
551,8.627749999999999,48.94055833333333,391335292340251392
552,8.6242375,48.93736111111111,391335296637187840
553,10.211316666666667,48.721025,390622675665269248
554,10.224204166666668,48.71657500000001,390622675665270912
555,10.227720833333333,48.710972222222225,390622675665272192
556,10.215045833333333,48.73477777777778,390622710021758208
557,10.2178625,48.730577777777775,390622710025005312
558,10.218799999999998,48.721594444444456,390622710025007744
559,10.198262499999998,48.728238888888896,390622740086972928
560,10.1893,48.729302777777775,390622744384742784
561,10.197275,48.742619444444436,390622778744477440
562,10.2228,48.74026388888889,390622808806471296
563,10.2011625,48.74629166666666,390622877525956736
564,10.189704166666667,48.753355555555565,390622877525967360
565,10.191554166666666,48.75859722222222,390622877525975808
566,10.2066875,48.750727777777776,390622881823690624
567,10.200025,48.749219444444435,390622881823690880
568,10.207824999999998,48.755769444444454,390622911885709952
569,10.207170833333333,48.75896944444445,390622911885715328
570,10.2029125,48.761838888888896,390622916183426176
571,10.283175,48.738225,390622946245422592
572,10.272841666666666,48.73427222222222,390622950539934336
573,10.264583333333334,48.740875,390622950543172736
574,10.274629166666667,48.734275,390622950543175296
575,8.686583333333333,48.93042222222223,391335429779186688
576,8.69085,48.93627222222222,391335429779195392
577,10.283604166666667,48.74394166666666,390622980605171200
578,10.273595833333333,48.749255555555564,390622980605178368
579,10.279620833333333,48.74988333333334,390622984900880768
580,10.272158333333334,48.75826388888889,390622984902906240
